"Positive","VictoriaJustice Hi Victoria I love you so much 💜 follow me please 🙏 its my dream 💕 FollowMeVictoria x372"
"Negative","Fufu sneaky shit ✋ cant fw it mane"
"Positive","RT MCGetBizzy HE CALLED THE PLACE LMFAO 😂😭😭😭 httpstcoIHz43tJbzW"
"Negative","That depressing moment when you realize you actually ARE too old to go trick or treating now 😭👴👎💀🎃👻🍫🍭🍬🎭🚫🚫🚫🚫🚫🔞"
"Negative","😂 cant even get water httptcom7Xx2T8w4h"
"Positive","RT WeLoveRobDyrdek Everyone hittin that shmoney dance 😂 httptcooBVRneLuXm"
"Negative","RT KissMyYasss Fuck you fuck him fuck her fuck this fuck that just fuck everything 👐"
"Neutral","Mood 😴😠😩😭"
"Neutral","SmoothsLife I think senior skip day is for seniors thou🍍🔞💯"
"Neutral","I added a video to a YouTube playlist httptcoLEffhVEE2z Sam Rainsy Hot News 2014▶18 Sep 2014 In front of the World Bank"
"Positive","raddrachel You is lookin good😍 DatsBae 💁"
"Neutral","RT carolrenae I miss you more and more everyday But theres peace knowing youre with Jesus Love you grandma💕 twoyears rip httpt…"
"Positive","JamesYammouni Faydee MadeInAus  PLEASE FOLLOW ME I LOVE YOU SO MUCH 💞💞💞 57"
"Negative","RT ThisBeGracie Thats such a sad story😪"
"Positive","Happy birthday sammichann  😘💕"
"Neutral","RT PeoplesPhlyte Women at my dads job asking him if i can get them in MansionElan tonight to see Migos 😳😂"
"Positive","RT beautyhole My gut feeling has never been wrong 👐"
"Negative","NaliWali I think I know who you talking about 👊 😵"
"Positive","My home screen tho 😍"
"Positive","RT 90syears Drake and Josh was so funny 😂😂😂 httptcoxaywPLwnRN"
"Negative","RT toohighsidity HisLilBADDBitch Any Nigga That Wants You In His Life Goin Put You There❗️You Shouldnt Have To Fight For A Spot 💯💪"
"Positive","RT aliss143 The shit that happens in psych😂😂 JCKPCK"
"Negative","RT Srorr كلمةتحبتقولهالشخص Welcome To My Hell 😂"
"Negative","RT souljaboy kmichelle ur pussy smell like dumpster juice 💩"
"Positive","RT KaylaBayla15 Shes everything Ive ever wanted everything I need 💕 httptcorHvsD3Xx0K"
"Positive","RT 5SOS JAPAN  were on the cover of INRock magazine if ya want it 😁 5SOSjp httptcoqvgwl3f3Ym"
"Neutral","FFFelix lol I didnt 😂✋"
"Negative","I just want to get accepted into the rad tech program 😔"
"Positive","OMG when your idol uploaded his photo personally on insta THE FEELS ❤❤❤ die"
"Positive","Every little moment leads us to where we are goingwhere we are supposed t — Helllllooooooo☺☺
Thank youuuu❤❤ httptcoc8ECiC8b9s"
"Neutral","VintageYoshi Tyler Not today dawg 💀"
"Neutral","Forever on that phone 👀 httptcoChyIFNCeBb"
"Neutral","RT 1ishajanae I know exactly whos got me ✊"
"Positive","Big payday today 💪💪 httptcoyeN4rl0rL2"
"Negative","RT xdanseur iOS 8 made my keyboard slower 😒"
"Positive","Go Dj Yeah Thats My Dj Waves Arms In The Air 😂 BeeDotElle Her and DJ 🃏😂"
"Negative","RT CashOABN I fuck with Asian girls tough ✊"
"Neutral","RT maxfuentes YaBoiLazyBlazy eddieloco73 😂😂😂 Blaise Spanish 👌👌😂😂"
"Neutral","NokiaPilipinas here my answers  AppsX2  love ❤️ to win this 📱 NokiaX2 po pls  🙏 🙏 🙏 httptcoqhcu5nRZpf"
"Positive","Happy birthday AlexFurbank have a lovely day🎊💗"
"Positive","TinAngulo thank you Tina 🍻😁"
"Negative","Chance2k11 KissMyTootsie so Im still your MCM or nah 😕 Nah you never thought"
"Positive","Approved by friends check ✔️ 😁😁"
"Negative","RT WordsAreEmotion I wish I could turn back time to when everything was perfect ❤"
"Negative","Wellll isnt that the pot calling the kettle black 👋"
"Negative","Omarion beard gotta go 😒"
"Positive","Dont Panic😅😎"
"Positive","I cant wait for the state fair😍🎢"
"Negative","lijw13 its too bad I just saw this now😉"
"Positive","Ik941 Wizkid concert next week take me 😨"
"Negative","I hate to admit it but hearing that killed me😔"
"Negative","Why do I have to have such thick hair🙆"
"Negative","Oktoberfest looks like the dopest time😁🍺"
"Negative","RT selenagomez Woke up with a cold 😒 my day httptcoGYt7reyf2D"
"Neutral","RT OhYesKelly Im glad that Im not the only one with a mind that hates her at night ✌️"
"Neutral","torraayy showed you this song 😏"
"Positive","Nothing like eating broccoli at 2 in the morning 🌚🌑🌒🌓🌔🌖🌗🌘🌕🌚"
"Positive","RT aliehs143 SC ko ba 😂😂

We Wont Give Up JOSHUAandJANE
JOSHANE For ASAP Prod
KEYpers Are For Keeps"
"Positive","Slurpee 😋"
"Negative","RT presidori I hate Mondays 😒"
"Positive","RhiannonShuter yes please do 😂😂😂😂 no one would notice hahhaha"
"Positive","IanHardingITA congrats omg😍"
"Negative","RT Okimma Im so confused AlphaCubeGH What the entire fuck is wrong with these people 😳 httpstcoOeXVko6XaX"
"Neutral","justinbieber Follow me me Bieber ♥ Please x151"
"Negative","😕its not even winter yet and Im sick well nvm idk Wht it is"
"Neutral","RT iMYoGrandpaFoo The tears I cry b 😂😂 httptco3przsIYnQt"
"Positive","I wanna play with my team n my brothers damnn 😫😫💯💯"
"Neutral","We have to have good defense this inning 😳"
"Neutral","RT TasiaLeigh AllStarEmanuel The best days of school 📚✏️
First day 📓
Fridays 🏈
Half of days 😍
Last day 🚗💨"
"Negative","RT ChriispySmiith this weather makes me so sleepy 😴"
"Negative","RT JuggKnight She said that she wanna fuck da robber 💂😈"
"Negative","Dear people in 1E1 pls sit further from the mics if youre coughing I wanna hear about the case not your coughs 😒"
"Neutral","RT myahaschliman I love being with you but I hate having to leave you 💖😔"
"Positive","RT AustinMahone Haircut time ✂️"
"Negative","Maaaaan I hate craving for food that I cant get at the moment lol fuck 😩 Im dead boutta cry"
"Positive","RT carterreynolds I cant wait to see you again 😍"
"Negative","RT insidemyworld71 Abby is giving Victoria a migraine 😆 YR"
"Positive","I think Ill flaunt these piercings tonight  👀"
"Negative","your boyfriend wants me more than he wants you but ☕️🐸"
"Neutral","DaniCim FOLLOW ME PLEASE dani 😍😍❤❤❤ x14"
"Negative","I dont understand how one of my playlist on iTunes got deleted when I didnt delete it 😒"
"Positive","hayleypls omg what an angel 😘 they better be gone for when I start 😉 xxxxxx"
"Positive","RT styleslacradora nashvshayes httptco7PpqGFrr0Y is the best video Ive ever watched the best scene was the twerk 😂😂😂😂😂💕2"
"Positive","RT dgotit3 xSiierra Im only DMinor for 10 more days 😂😂😌"
"Neutral","You were irrelevant before you can be irrelevant again 💁"
"Positive","RT TBug4 It feels great outside tonight 😁🍁🍃🍂🌿"
"Positive","RT babyzjs97 Whole twitter with MTV EMA 😍😘😘😘"
"Negative","RT mzkiccz Im never acting like I got it shit Im acting like I want it🙌💰🏃🏃"
"Neutral","RT macaskillkatie ChrisPhilbin7 no Sunday sesh will ever compare 😢 funniest night ever"
"Negative","she need to tell me something though😒so that i can figure out my appts school etc"
"Neutral","PrestonK41 iNinjaSpade iNinjaPoker iNinjaHeart hopefully thepokerjoker takes out hsrogg and robbrereton at same time 👍"
"Positive","RT MrJazzyHimself But wookiebabe snapchat stories though Looking good girl 😉"
"Negative","GeneralNasir Somalis keep saying Wallahi its annoying trustampwhen arabs say it😔"
"Neutral","If you need me im here I love you amp Im sorry for what happened to your friend I know how it feels 😘 jortiz"
"Positive","Haytay thank you girl💋😻"
"Negative","RT InesNocturne What do you mean its Sunday Where did this weekend go 🙊😿"
"Positive","RT Michael5SOS I love this little gif lol 😁 thatsalotofcolors httptcoLev8vOoO36"
"Neutral","rossR5 album 2  😏😊😝☺😘😋"
"Positive","citykian I love your layout😍"
"Positive","WeWantCONCEPT
FOLLOW ME PLEASE YOU WILL MAKE ME VERY HAPPY🙏 ily💕 ConceptOfficial x153"
"Negative","RT RuffRashad People will smile right in your face amp shake your hand but when you turn around 🔪"
"Positive","mrsfatenizzati Happy birthdayyyyyy 😀 Farahfir thank youuuu tenten ❤ ️"
"Negative","BxmBxm1ARM Jackywang94 became one somehow 😭😭😭😭😭😭😢😢"
"Positive","NeonJess youre a cute one🙊 httptcoaOm6YgSe9Y"
"Positive","RT amorjessica Since forever ain’t forever 💍 be mines 🔐 til whenever 💘 🙈"
"Positive","AngieCheng8 aww angie youre the sweetest thank you soo much❤️"
"Negative","woken up at the same time everyone wants a shower😒"
"Negative","RT epDannyEdge hey look its me bein sick🔵✖️ httptcoEeTRRNujWc"
"Neutral","Its almost that time Tax🙌"
"Positive","Baby Lets Not Fight It 🙈💦😏 We Both Know We Want It 😜😍💯"
"Neutral","Follow me in IG Heyitspams Ill follow you back 😘☺"
"Positive","Strong 💪 EMABiggestFans1D"
"Negative","Really like how I was asleep and mom walks in and throws my clothes down on me 😕"
"Positive","RT MikailaGould HAPPY 7TH MOUNTHSARY GUYS STAY STROOOOOONG 😁😘😘 ohitsmekianee migzvasti 💑"
"Positive","zapr cowboysRT CardinalsNation FIDLERthrodl Thank you Zap I appreciate you 😁 Have a great awesome day DCB4L🏈 ⭐🏈💙🏈⭐"
"Positive","SrnySrkyResmi Girls night out 🎈🎈🎈 httptcoLkmXb68SSy"
"Neutral","jennifer ive been asking you to follow me on twitter since 2012 ever will JLo pls my love pls bby PatienceAndFaith ♥ not ignore me🙏"
"Negative","Why does MrsMcGough give soo much hw 😩😒🔫"
"Negative","RT WorldStarFunny What is this lmao 😂 httptcoJmK7uWzd2V"
"Neutral","RT ShitBsbPlyrsSay This will be my son👌 httptcorBBAh3olKG"
"Positive","Rave shits are the worst Pshh💨🎶🌀🌸"
"Positive","I just wanna buy the world 😏💕💰"
"Negative","Gonna miss Carnival if is one thing for sure 😢"
"Positive","jaymaayy217 bayyyrae 😍 thats my jam"
"Positive","RT angelmontes17 AmandaOcchipin1 thank you for proving my point 👏😌"
"Neutral","RT maddylovess You got me Uhg last night AjsMommy61412 😑"
"Positive","harleymorrell no  You did good 👏"
"Negative","wtf is youre cute for a black girl suppose to mean bc last time I checked were winning 😕💁"
"Positive","RealLiamPayne I will miss you Vegas  Bellagio give me back my money pleaseeeee I need to pay for college 😥aww"
"Neutral","🌿☀️🌿☀️🌿
dear Michael Clifford
what do you call a fake noodle🍜🍝
an impasta 🙊
if you see this pls follow me ilysm
Michael5SOS 
🌿☀️🌿☀️🌿2666"
"Neutral","katieeeeeeeG whos this about😳"
"Positive","RT henlicopter Hyukkiss RT hyukamvret EunHaes wedding 😂 hahahahah httptcofxMgGw0uNr"
"Positive","bluntNblessed thank you I had a great day☺️"
"Negative","Last year I was told I should move my bed into the library bc I spent so much time there this year itll be the foreign language dept 😒😂"
"Negative","Fuck it Im out 😴"
"Positive","RT xolaurenalana TODAY IS THE OFFICAL LAST DAY OF SUMMER 😭😭😭"
"Positive","RT YepillPosts Elsa in real life 😍👑 httptcor3ItX7kolf"
"Negative","JBeeeezyy This no friends life suckz ballz bruh🔒🔒🔒🔒"
"Neutral","👀 Bruc3Wayn3 ColedMarley Im a1 with the freakshit long as anus aint involved"
"Positive","Gotta think about myself first💁"
"Negative","ⓒ ☺️✨ its slowly but Im being replaced httptcoH1Y9CHXUyt"
"Positive","RT coleIM5 Goodnight guys❤️ excited for tomorrow httptcoo4jtyNoTbd"
"Positive","CraziestSex 😭😂 httptcopjWnBNuJK5 I laughed way too hard at this BubblyBlondeBug"
"Positive","RT asjk All these famous people nudes 😫😍😭"
"Neutral","ShawnMendes how much money is the hoodie ☺️"
"Positive","BkakaMK ur wlc sweetie ❤️"
"Negative","I actually have to google intersex shes a hermaphrodite  👀 FakingIt"
"Positive","charlieastone5 try the mack attack too its so good 😍"
"Positive","RT lilpeanut96 VicLaws2013 I hope you get to feeling better by your concert😘"
"Positive","Nick Jonas 😍😍😍😍😍😍😍 he grew up like no other 😏😏😏"
"Negative","RT Kalynnnnn younggambin0 Kalynnnnn sabreeee kalyn  autumn amp Dayshirah all have their little boos 💀torrin 🚮stop playing wi…"
"Positive","Hiii KianLawley Id love if you followed me because you mean so much to me ilysm🐥🌷 51"
"Positive","RT rashadmiller Waffles 🙌 gt Pancakes 👎"
"Neutral","Watch 😂😂😂👀"
"Positive","My fav couple is MaggieLindemann and carterreynolds I never want them to break up💘"
"Positive","Its only a matter of time before i reach my goals💯💪🔥"
"Positive","Happy birthday bestfriend See you soon😏❤️❤️❤️ httptcocUHhXs7bm0"
"Neutral","✖ 👽 💿 🌿

🍒 Luke5SOS 🍒

🌼luke hemmings
from 5sos pls fb🌼

💖ILYSM💖

itll would seriously
mean the 🌎 to me

✖ 👽 💿 🌿

x22758"
"Negative","holy shit I have the biggest bags under my eyes😔"
"Positive","KimOfQueens MarahKOQ OMG YOUR BACK YOUR BACK Im soooo happy😊💗👑🎀"
"Neutral","RT DressingCute Boho rings 😍 httptcoqyZ9jp0MkH"
"Positive","RT caitlynpynes Hes Da Best 😍 SLBGZ httptco6bGk5kB9lN"
"Neutral","itsjustStarr staaaar 😩😩"
"Positive","Carnival was lame but fun 😏"
"Positive","bradleemark yeah ☺️ if you knew him youd love him trust 💯"
"Neutral","RT PosiLilSunshine u are a flower u have to grow through some dirt before u can blossom 🌼"
"Positive","When I asked him if it was his birthday he was like aaahhhhhh who told you 😂😂😂😂😂 httptco3Gv0uNU5Rr"
"Positive","Earlier W My Gf 😘👋  0508 httptcoRbhaFxhCjR"
"Negative","DlSNEYQUOTE Peter Pan httptcoDiLiwj9E85 The truth in this 👌😩"
"Positive","RGDeuceDeuce you better wake up then 🌞☀️📢⏰"
"Neutral","First day at Paul Mitchell 😁"
"Positive","RT DWeEzY51 BRUHHHH 😂😂😂😂😂😆😆😆😆😆😂😂😂😂😂😂😆😆😆 LMFAO DONE 😂😂😂😂😆😆😆😆 httptcogBfQmq2qUY"
"Positive","Thinking that skiing is 3 months away and a bit is super exciting ❄️🏂🎿"
"Neutral","Fire drill 🔫"
"Positive","RT 5SOS we wrote a newsletter  signup if you havent already gonna be sending it out in the next few days 😁🙈🎸 httptco9rwM3n8Dyk"
"Negative","RT KimGorecki Ksadler724 no YOURE AT SCHOOL TO LEARN not eat crap 😉"
"Positive","blakeshelton your comments to Adam are on point tonight 😘👍😍💙"
"Negative","Ive been following the story of Carrie Anns cat Tazzie for a while now so sad to hear he passed away 😔"
"Negative","RT xoxoJASMiN TacosNNudes If Im talking to you Im thinking long term💍 💏 I refuse to just waste my time 😴😡👌💯"
"Positive","☆・。。・゜
Calum Hood from 5sos
Calum5SOS
♡♡
hii sunshine it would make me so happy if you clicked my follow button
♡♡
ily💕☺
☆・。。・゜
x1344"
"Positive","RT FreebandsDmoney I Got Go Shopping For HomeComing 💯"
"Positive","RT Estefanyyyyy nyishaasothug goodnight my love 💝 love you more"
"Positive","Its so cute when girls think they know sports ☺️"
"Positive","Funniest CelebJuice ever 😂😂😂"
"Negative","PaxtonSanchezzz yess 😩 what was that lol"
"Positive","🎶LOVELY John West Covers🎶 clairerhart chrisjellum caborja23  just little fun song we did… httptcoGlAOXO27ax"
"Negative","RT krimmedic Ah please why did I tweet that I hope she doesnt get in trouble You people sef 😞"
"Positive","🔮💿🌿👽🚬
michael clifford from 5sos
you mean so much to me
you make me always happy
please follow me ilysm

Michael5SOS 
🔮💿🌿👽🚬 1072"
"Neutral","I need some liquor up in me 😋"
"Negative","BracyYourselves Its about that time for leaning season  😂😂😭😭😭🍁🍃🍂 httptco8pYZ6YOshy😭😭😭"
"Negative","😂 youre special dawg tsxtso it reminds me of you  Im joking I just want to lick your abs ItsKayDa jhene aiko  the worst"
"Positive","AverageGoaIs All Gold Everything 👌 httptcolN9wT1hwGhlmfao"
